timestamp,facility_id,facility_name,current,maximum,remaining,pct_full,page_last_update
2026-05-30T21:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,9:00 PM
2026-05-30T21:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,71,2500,2429,2.8,9:30 PM
2026-05-30T21:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,7,300,293,2.3,9:30 PM
2026-05-30T21:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,9:30 PM
2026-05-30T22:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,30,2500,2470,1.2,10:00 PM
2026-05-30T22:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,3,300,297,1.0,10:00 PM
2026-05-30T22:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:00 PM
2026-05-30T22:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,8,2500,2492,0.3,10:30 PM
2026-05-30T22:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,1,300,299,0.3,10:30 PM
2026-05-30T22:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:30 PM
2026-05-30T23:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,3,2500,2497,0.1,11:00 PM
2026-05-30T23:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,0,300,300,0.0,11:00 PM
2026-05-30T23:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:00 PM
2026-05-30T23:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,48,2500,2452,1.9,11:30 PM
2026-05-30T23:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,11:30 PM
2026-05-30T23:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:30 PM
2026-05-31T00:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,53,2500,2447,2.1,12:00 AM
2026-05-31T00:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,12:00 AM
2026-05-31T00:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:00 AM
2026-05-31T00:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,44,2500,2456,1.8,12:30 AM
2026-05-31T00:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,12:30 AM
2026-05-31T00:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:30 AM
2026-05-31T01:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,51,2500,2449,2.0,1:00 AM
2026-05-31T01:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,1:00 AM
2026-05-31T01:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:00 AM
2026-05-31T01:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,45,2500,2455,1.8,1:30 AM
2026-05-31T01:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,1:30 AM
2026-05-31T01:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:30 AM
2026-05-31T02:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,44,2500,2456,1.8,2:00 AM
2026-05-31T02:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,2:00 AM
2026-05-31T02:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:00 AM
2026-05-31T02:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,47,2500,2453,1.9,2:30 AM
2026-05-31T02:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,2:30 AM
2026-05-31T02:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:30 AM
2026-05-31T03:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,3:00 AM
2026-05-31T03:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,3:00 AM
2026-05-31T03:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:00 AM
2026-05-31T03:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,52,2500,2448,2.1,3:30 AM
2026-05-31T03:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,3:30 AM
2026-05-31T03:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:30 AM
2026-05-31T04:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,49,2500,2451,2.0,4:00 AM
2026-05-31T04:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,4:00 AM
2026-05-31T04:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:00 AM
2026-05-31T04:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,56,2500,2444,2.2,4:30 AM
2026-05-31T04:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,4:30 AM
2026-05-31T04:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:30 AM
2026-05-31T05:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,44,2500,2456,1.8,5:00 AM
2026-05-31T05:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:00 AM
2026-05-31T05:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:00 AM
2026-05-31T05:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,51,2500,2449,2.0,5:30 AM
2026-05-31T05:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,5:30 AM
2026-05-31T05:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:30 AM
2026-05-31T06:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,153,2500,2347,6.1,6:00 AM
2026-05-31T06:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,16,300,284,5.3,6:00 AM
2026-05-31T06:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,6:00 AM
2026-05-31T06:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,268,2500,2232,10.7,6:30 AM
2026-05-31T06:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,33,300,267,11.0,6:30 AM
2026-05-31T06:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,6:30 AM
2026-05-31T07:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,387,2500,2113,15.5,7:00 AM
2026-05-31T07:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,46,300,254,15.3,7:00 AM
2026-05-31T07:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,7:00 AM
2026-05-31T07:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,463,2500,2037,18.5,7:30 AM
2026-05-31T07:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,51,300,249,17.0,7:30 AM
2026-05-31T07:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,7:30 AM
2026-05-31T08:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,486,2500,2014,19.4,8:00 AM
2026-05-31T08:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,64,300,236,21.3,8:00 AM
2026-05-31T08:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,8:00 AM
2026-05-31T08:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,440,2500,2060,17.6,8:30 AM
2026-05-31T08:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,49,300,251,16.3,8:30 AM
2026-05-31T08:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,8:30 AM
2026-05-31T09:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,396,2500,2104,15.8,9:00 AM
2026-05-31T09:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,40,300,260,13.3,9:00 AM
2026-05-31T09:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,9:00 AM
2026-05-31T09:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,281,2500,2219,11.2,9:30 AM
2026-05-31T09:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,40,300,260,13.3,9:30 AM
2026-05-31T09:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,9:30 AM
2026-05-31T10:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,355,2500,2145,14.2,10:00 AM
2026-05-31T10:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,43,300,257,14.3,10:00 AM
2026-05-31T10:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,10:00 AM
2026-05-31T10:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,517,2500,1983,20.7,10:30 AM
2026-05-31T10:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,63,300,237,21.0,10:30 AM
2026-05-31T10:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,10:30 AM
2026-05-31T11:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,535,2500,1965,21.4,11:00 AM
2026-05-31T11:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,75,300,225,25.0,11:00 AM
2026-05-31T11:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,11:00 AM
2026-05-31T11:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,611,2500,1889,24.4,11:30 AM
2026-05-31T11:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,73,300,227,24.3,11:30 AM
2026-05-31T11:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,11:30 AM
2026-05-31T12:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,637,2500,1863,25.5,12:00 PM
2026-05-31T12:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,82,300,218,27.3,12:00 PM
2026-05-31T12:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,12:00 PM
2026-05-31T12:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,637,2500,1863,25.5,12:30 PM
2026-05-31T12:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,87,300,213,29.0,12:30 PM
2026-05-31T12:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,12:30 PM
2026-05-31T13:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,571,2500,1929,22.8,1:00 PM
2026-05-31T13:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,64,300,236,21.3,1:00 PM
2026-05-31T13:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,1:00 PM
2026-05-31T13:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,464,2500,2036,18.6,1:30 PM
2026-05-31T13:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,52,300,248,17.3,1:30 PM
2026-05-31T13:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,1:30 PM
2026-05-31T14:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,400,2500,2100,16.0,2:00 PM
2026-05-31T14:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,53,300,247,17.7,2:00 PM
2026-05-31T14:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,2:00 PM
2026-05-31T14:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,344,2500,2156,13.8,2:30 PM
2026-05-31T14:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,36,300,264,12.0,2:30 PM
2026-05-31T14:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,2:30 PM
2026-05-31T15:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,187,2500,2313,7.5,3:00 PM
2026-05-31T15:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,26,300,274,8.7,3:00 PM
2026-05-31T15:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,3:00 PM
2026-05-31T15:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,353,2500,2147,14.1,3:30 PM
2026-05-31T15:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,33,300,267,11.0,3:30 PM
2026-05-31T15:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,3:30 PM
2026-05-31T16:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,530,2500,1970,21.2,4:00 PM
2026-05-31T16:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,66,300,234,22.0,4:00 PM
2026-05-31T16:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,4:00 PM
2026-05-31T16:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,799,2500,1701,32.0,4:30 PM
2026-05-31T16:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,103,300,197,34.3,4:30 PM
2026-05-31T16:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,4:30 PM
2026-05-31T17:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1031,2500,1469,41.2,5:00 PM
2026-05-31T17:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,139,300,161,46.3,5:00 PM
2026-05-31T17:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,12,25,13,48.0,5:00 PM
2026-05-31T17:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1606,2500,894,64.2,5:30 PM
2026-05-31T17:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,153,300,147,51.0,5:30 PM
2026-05-31T17:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,12,25,13,48.0,5:30 PM
2026-05-31T18:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1699,2500,801,68.0,6:00 PM
2026-05-31T18:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,205,300,95,68.3,6:00 PM
2026-05-31T18:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,14,25,11,56.0,6:00 PM
2026-05-31T18:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1220,2500,1280,48.8,6:30 PM
2026-05-31T18:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,190,300,110,63.3,6:30 PM
2026-05-31T18:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,13,25,12,52.0,6:30 PM
2026-05-31T19:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1309,2500,1191,52.4,7:00 PM
2026-05-31T19:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,145,300,155,48.3,7:00 PM
2026-05-31T19:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,12,25,13,48.0,7:00 PM
2026-05-31T19:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,767,2500,1733,30.7,7:30 PM
2026-05-31T19:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,111,300,189,37.0,7:30 PM
2026-05-31T19:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,7:30 PM
2026-05-31T20:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,536,2500,1964,21.4,8:00 PM
2026-05-31T20:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,73,300,227,24.3,8:00 PM
2026-05-31T20:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,8:00 PM
2026-05-31T20:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,284,2500,2216,11.4,8:30 PM
2026-05-31T20:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,34,300,266,11.3,8:30 PM
2026-05-31T20:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,8:30 PM
2026-05-31T21:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,158,2500,2342,6.3,9:00 PM
2026-05-31T21:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,18,300,282,6.0,9:00 PM
2026-05-31T21:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,9:00 PM
2026-05-31T21:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,64,2500,2436,2.6,9:30 PM
2026-05-31T21:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,8,300,292,2.7,9:30 PM
2026-05-31T21:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,9:30 PM
2026-05-31T22:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,23,2500,2477,0.9,10:00 PM
2026-05-31T22:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,3,300,297,1.0,10:00 PM
2026-05-31T22:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:00 PM
2026-05-31T22:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,8,2500,2492,0.3,10:30 PM
2026-05-31T22:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,1,300,299,0.3,10:30 PM
2026-05-31T22:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:30 PM
2026-05-31T23:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2,2500,2498,0.1,11:00 PM
2026-05-31T23:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,0,300,300,0.0,11:00 PM
2026-05-31T23:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:00 PM
2026-05-31T23:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,47,2500,2453,1.9,11:30 PM
2026-05-31T23:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,11:30 PM
2026-05-31T23:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:30 PM
2026-06-01T00:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,48,2500,2452,1.9,12:00 AM
2026-06-01T00:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,12:00 AM
2026-06-01T00:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:00 AM
2026-06-01T00:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,49,2500,2451,2.0,12:30 AM
2026-06-01T00:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,12:30 AM
2026-06-01T00:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:30 AM
2026-06-01T01:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,49,2500,2451,2.0,1:00 AM
2026-06-01T01:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,1:00 AM
2026-06-01T01:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:00 AM
2026-06-01T01:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,54,2500,2446,2.2,1:30 AM
2026-06-01T01:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,1:30 AM
2026-06-01T01:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:30 AM
2026-06-01T02:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,49,2500,2451,2.0,2:00 AM
2026-06-01T02:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,2:00 AM
2026-06-01T02:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:00 AM
2026-06-01T02:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,48,2500,2452,1.9,2:30 AM
2026-06-01T02:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,2:30 AM
2026-06-01T02:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:30 AM
2026-06-01T03:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,3:00 AM
2026-06-01T03:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,3:00 AM
2026-06-01T03:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:00 AM
2026-06-01T03:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,43,2500,2457,1.7,3:30 AM
2026-06-01T03:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,3:30 AM
2026-06-01T03:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:30 AM
2026-06-01T04:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,4:00 AM
2026-06-01T04:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,4:00 AM
2026-06-01T04:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:00 AM
2026-06-01T04:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,48,2500,2452,1.9,4:30 AM
2026-06-01T04:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,4:30 AM
2026-06-01T04:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:30 AM
2026-06-01T05:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,55,2500,2445,2.2,5:00 AM
2026-06-01T05:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,5:00 AM
2026-06-01T05:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:00 AM
2026-06-01T05:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,54,2500,2446,2.2,5:30 AM
2026-06-01T05:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:30 AM
2026-06-01T05:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:30 AM
2026-06-01T06:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,230,2500,2270,9.2,6:00 AM
2026-06-01T06:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,31,300,269,10.3,6:00 AM
2026-06-01T06:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,6:00 AM
2026-06-01T06:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,371,2500,2129,14.8,6:30 AM
2026-06-01T06:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,53,300,247,17.7,6:30 AM
2026-06-01T06:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,6:30 AM
2026-06-01T07:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,545,2500,1955,21.8,7:00 AM
2026-06-01T07:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,71,300,229,23.7,7:00 AM
2026-06-01T07:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,7:00 AM
2026-06-01T07:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,722,2500,1778,28.9,7:30 AM
2026-06-01T07:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,108,300,192,36.0,7:30 AM
2026-06-01T07:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,7:30 AM
2026-06-01T08:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,957,2500,1543,38.3,8:00 AM
2026-06-01T08:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,93,300,207,31.0,8:00 AM
2026-06-01T08:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,8:00 AM
2026-06-01T08:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,906,2500,1594,36.2,8:30 AM
2026-06-01T08:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,88,300,212,29.3,8:30 AM
2026-06-01T08:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,8:30 AM
2026-06-01T09:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,628,2500,1872,25.1,9:00 AM
2026-06-01T09:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,71,300,229,23.7,9:00 AM
2026-06-01T09:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,9:00 AM
2026-06-01T09:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,465,2500,2035,18.6,9:30 AM
2026-06-01T09:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,55,300,245,18.3,9:30 AM
2026-06-01T09:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,9:30 AM
2026-06-01T10:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,719,2500,1781,28.8,10:00 AM
